 #---------------------------------------------------------------------------
 #   gamma p --> pi0 p                     Apr2013
 #
 #        Q - polar angle of pi0 meson in CMS
 #        err2 = sqrt(stat**2 + (0.02*ds/dOmega)**2)
 #---------------------------------------------------------------------------
 # Eg[MeV]  Eg_min   Eg_max   W[GeV]  cos(Q)    Q    ds/dOmega  stat.  err2
 #                                            [deg]   [µb/sr]   err.
 #--------------------------------------------------------------------------
   261.53   259.38   263.68  1.17095  -0.967  165.16  6.9564  0.0373  0.1440
   261.53   259.38   263.68  1.17095  -0.900  154.16  7.8405  0.0377  0.1613
   261.53   259.38   263.68  1.17095  -0.833  146.44  8.5837  0.0382  0.1759
   261.53   259.38   263.68  1.17095  -0.767  140.06  9.3719  0.0394  0.1915
   261.53   259.38   263.68  1.17095  -0.700  134.43  9.9681  0.0400  0.2033
   261.53   259.38   263.68  1.17095  -0.633  129.30 10.5827  0.0410  0.2156
   261.53   259.38   263.68  1.17095  -0.567  124.52 11.0972  0.0416  0.2258
   261.53   259.38   263.68  1.17095  -0.500  120.00 11.5465  0.0422  0.2348
   261.53   259.38   263.68  1.17095  -0.433  115.68 11.9133  0.0425  0.2420
   261.53   259.38   263.68  1.17095  -0.367  111.51 12.2426  0.0429  0.2486
   261.53   259.38   263.68  1.17095  -0.300  107.46 12.5177  0.0430  0.2540
   261.53   259.38   263.68  1.17095  -0.233  103.49 12.7584  0.0432  0.2588
   261.53   259.38   263.68  1.17095  -0.167   99.59 12.9142  0.0430  0.2618
   261.53   259.38   263.68  1.17095  -0.100   95.74 12.9820  0.0430  0.2632
   261.53   259.38   263.68  1.17095  -0.033   91.91 12.9442  0.0426  0.2624
   261.53   259.38   263.68  1.17095   0.033   88.09 12.8455  0.0420  0.2603
   261.53   259.38   263.68  1.17095   0.100   84.26 12.7292  0.0416  0.2580
   261.53   259.38   263.68  1.17095   0.167   80.41 12.5641  0.0412  0.2546
   261.53   259.38   263.68  1.17095   0.233   76.51 12.3599  0.0408  0.2505
   261.53   259.38   263.68  1.17095   0.300   72.54 12.1388  0.0404  0.2461
   261.53   259.38   263.68  1.17095   0.367   68.49 11.7508  0.0397  0.2383
   261.53   259.38   263.68  1.17095   0.433   64.32 11.3608  0.0393  0.2306
   261.53   259.38   263.68  1.17095   0.500   60.00 10.8357  0.0385  0.2201
   261.53   259.38   263.68  1.17095   0.567   55.48 10.3182  0.0381  0.2099
   261.53   259.38   263.68  1.17095   0.633   50.70  9.6203  0.0378  0.1961
   261.53   259.38   263.68  1.17095   0.700   45.57  8.9074  0.0376  0.1821
   261.53   259.38   263.68  1.17095   0.767   39.94  8.0610  0.0379  0.1656
   261.53   259.38   263.68  1.17095   0.833   33.56  7.1316  0.0390  0.1479
   261.53   259.38   263.68  1.17095   0.900   25.84  6.1857  0.0421  0.1307
   261.53   259.38   263.68  1.17095   0.967   14.84  4.9867  0.0507  0.1119
   265.76   263.60   267.93  1.17434  -0.967  165.16  7.5100  0.0380  0.1549
   265.76   263.60   267.93  1.17434  -0.900  154.16  8.4955  0.0387  0.1743
   265.76   263.60   267.93  1.17434  -0.833  146.44  9.3665  0.0394  0.1914
   265.76   263.60   267.93  1.17434  -0.767  140.06 10.2385  0.0407  0.2088
   265.76   263.60   267.93  1.17434  -0.700  134.43 10.8938  0.0414  0.2218
   265.76   263.60   267.93  1.17434  -0.633  129.30 11.5665  0.0425  0.2352
   265.76   263.60   267.93  1.17434  -0.567  124.52 12.1114  0.0432  0.2461
   265.76   263.60   267.93  1.17434  -0.500  120.00 12.6821  0.0441  0.2574
   265.76   263.60   267.93  1.17434  -0.433  115.68 13.0656  0.0444  0.2651
   265.76   263.60   267.93  1.17434  -0.367  111.51 13.5377  0.0452  0.2745
   265.76   263.60   267.93  1.17434  -0.300  107.46 13.8250  0.0453  0.2802
   265.76   263.60   267.93  1.17434  -0.233  103.49 14.0835  0.0455  0.2853
   265.76   263.60   267.93  1.17434  -0.167   99.59 14.1925  0.0451  0.2874
   265.76   263.60   267.93  1.17434  -0.100   95.74 14.2965  0.0451  0.2895
   265.76   263.60   267.93  1.17434  -0.033   91.91 14.3676  0.0450  0.2909
   265.76   263.60   267.93  1.17434   0.033   88.09 14.2401  0.0444  0.2882
   265.76   263.60   267.93  1.17434   0.100   84.26 14.0069  0.0437  0.2835
   265.76   263.60   267.93  1.17434   0.167   80.41 13.9492  0.0435  0.2824
   265.76   263.60   267.93  1.17434   0.233   76.51 13.6650  0.0428  0.2766
   265.76   263.60   267.93  1.17434   0.300   72.54 13.4323  0.0424  0.2720
   265.76   263.60   267.93  1.17434   0.367   68.49 13.0741  0.0418  0.2648
   265.76   263.60   267.93  1.17434   0.433   64.32 12.5718  0.0410  0.2548
   265.76   263.60   267.93  1.17434   0.500   60.00 12.0474  0.0403  0.2443
   265.76   263.60   267.93  1.17434   0.567   55.48 11.4298  0.0396  0.2320
   265.76   263.60   267.93  1.17434   0.633   50.70 10.6957  0.0391  0.2175
   265.76   263.60   267.93  1.17434   0.700   45.57  9.9350  0.0388  0.2025
   265.76   263.60   267.93  1.17434   0.767   39.94  8.9846  0.0389  0.1839
   265.76   263.60   267.93  1.17434   0.833   33.56  8.0619  0.0400  0.1661
   265.76   263.60   267.93  1.17434   0.900   25.84  6.9764  0.0429  0.1460
   265.76   263.60   267.93  1.17434   0.967   14.84  5.6086  0.0516  0.1235
   270.19   268.01   272.38  1.17787  -0.967  165.16  8.1038  0.0413  0.1673
   270.19   268.01   272.38  1.17787  -0.900  154.16  9.3285  0.0424  0.1913
   270.19   268.01   272.38  1.17787  -0.833  146.44 10.2587  0.0430  0.2096
   270.19   268.01   272.38  1.17787  -0.767  140.06 11.2021  0.0444  0.2284
   270.19   268.01   272.38  1.17787  -0.700  134.43 11.9666  0.0453  0.2436
   270.19   268.01   272.38  1.17787  -0.633  129.30 12.6889  0.0464  0.2580
   270.19   268.01   272.38  1.17787  -0.567  124.52 13.4369  0.0476  0.2729
   270.19   268.01   272.38  1.17787  -0.500  120.00 13.9560  0.0482  0.2833
   270.19   268.01   272.38  1.17787  -0.433  115.68 14.4642  0.0489  0.2934
   270.19   268.01   272.38  1.17787  -0.367  111.51 14.9619  0.0496  0.3033
   270.19   268.01   272.38  1.17787  -0.300  107.46 15.3109  0.0498  0.3102
   270.19   268.01   272.38  1.17787  -0.233  103.49 15.6895  0.0503  0.3178
   270.19   268.01   272.38  1.17787  -0.167   99.59 15.8110  0.0499  0.3201
   270.19   268.01   272.38  1.17787  -0.100   95.74 15.9406  0.0499  0.3227
   270.19   268.01   272.38  1.17787  -0.033   91.91 15.9937  0.0497  0.3237
   270.19   268.01   272.38  1.17787   0.033   88.09 15.8973  0.0492  0.3217
   270.19   268.01   272.38  1.17787   0.100   84.26 15.7245  0.0486  0.3182
   270.19   268.01   272.38  1.17787   0.167   80.41 15.6479  0.0484  0.3167
   270.19   268.01   272.38  1.17787   0.233   76.51 15.3504  0.0476  0.3107
   270.19   268.01   272.38  1.17787   0.300   72.54 15.0091  0.0470  0.3038
   270.19   268.01   272.38  1.17787   0.367   68.49 14.6001  0.0463  0.2956
   270.19   268.01   272.38  1.17787   0.433   64.32 14.0785  0.0454  0.2852
   270.19   268.01   272.38  1.17787   0.500   60.00 13.5000  0.0446  0.2737
   270.19   268.01   272.38  1.17787   0.567   55.48 12.8215  0.0439  0.2602
   270.19   268.01   272.38  1.17787   0.633   50.70 12.0541  0.0434  0.2450
   270.19   268.01   272.38  1.17787   0.700   45.57 10.9941  0.0424  0.2239
   270.19   268.01   272.38  1.17787   0.767   39.94 10.1199  0.0430  0.2069
   270.19   268.01   272.38  1.17787   0.833   33.56  8.9422  0.0438  0.1841
   270.19   268.01   272.38  1.17787   0.900   25.84  7.7357  0.0470  0.1617
   270.19   268.01   272.38  1.17787   0.967   14.84  6.1985  0.0569  0.1364
   274.51   272.34   276.68  1.18131  -0.967  165.16  8.6715  0.0418  0.1784
   274.51   272.34   276.68  1.18131  -0.900  154.16 10.0695  0.0433  0.2060
   274.51   272.34   276.68  1.18131  -0.833  146.44 11.1601  0.0444  0.2276
   274.51   272.34   276.68  1.18131  -0.767  140.06 12.1724  0.0457  0.2477
   274.51   272.34   276.68  1.18131  -0.700  134.43 13.0864  0.0470  0.2659
   274.51   272.34   276.68  1.18131  -0.633  129.30 13.9235  0.0483  0.2826
   274.51   272.34   276.68  1.18131  -0.567  124.52 14.6668  0.0493  0.2974
   274.51   272.34   276.68  1.18131  -0.500  120.00 15.3398  0.0502  0.3109
   274.51   272.34   276.68  1.18131  -0.433  115.68 15.9754  0.0512  0.3236
   274.51   272.34   276.68  1.18131  -0.367  111.51 16.3887  0.0517  0.3318
   274.51   272.34   276.68  1.18131  -0.300  107.46 16.8772  0.0523  0.3416
   274.51   272.34   276.68  1.18131  -0.233  103.49 17.3358  0.0529  0.3507
   274.51   272.34   276.68  1.18131  -0.167   99.59 17.4537  0.0526  0.3530
   274.51   272.34   276.68  1.18131  -0.100   95.74 17.6252  0.0525  0.3564
   274.51   272.34   276.68  1.18131  -0.033   91.91 17.6808  0.0524  0.3575
   274.51   272.34   276.68  1.18131   0.033   88.09 17.6246  0.0518  0.3563
   274.51   272.34   276.68  1.18131   0.100   84.26 17.5227  0.0515  0.3542
   274.51   272.34   276.68  1.18131   0.167   80.41 17.3065  0.0509  0.3499
   274.51   272.34   276.68  1.18131   0.233   76.51 17.0652  0.0503  0.3450
   274.51   272.34   276.68  1.18131   0.300   72.54 16.6595  0.0494  0.3368
   274.51   272.34   276.68  1.18131   0.367   68.49 16.3253  0.0490  0.3302
   274.51   272.34   276.68  1.18131   0.433   64.32 15.6837  0.0478  0.3173
   274.51   272.34   276.68  1.18131   0.500   60.00 14.9949  0.0467  0.3035
   274.51   272.34   276.68  1.18131   0.567   55.48 14.2050  0.0458  0.2878
   274.51   272.34   276.68  1.18131   0.633   50.70 13.3585  0.0451  0.2709
   274.51   272.34   276.68  1.18131   0.700   45.57 12.2745  0.0441  0.2494
   274.51   272.34   276.68  1.18131   0.767   39.94 11.1037  0.0440  0.2264
   274.51   272.34   276.68  1.18131   0.833   33.56  9.8997  0.0449  0.2030
   274.51   272.34   276.68  1.18131   0.900   25.84  8.5894  0.0479  0.1783
   274.51   272.34   276.68  1.18131   0.967   14.84  6.9504  0.0577  0.1505
   278.85   276.68   281.02  1.18475  -0.967  165.16  9.2614  0.0480  0.1913
   278.85   276.68   281.02  1.18475  -0.900  154.16 10.6683  0.0490  0.2189
   278.85   276.68   281.02  1.18475  -0.833  146.44 11.9710  0.0504  0.2447
   278.85   276.68   281.02  1.18475  -0.767  140.06 13.1628  0.0522  0.2684
   278.85   276.68   281.02  1.18475  -0.700  134.43 14.0909  0.0532  0.2868
   278.85   276.68   281.02  1.18475  -0.633  129.30 15.0961  0.0549  0.3069
   278.85   276.68   281.02  1.18475  -0.567  124.52 15.9696  0.0561  0.3243
   278.85   276.68   281.02  1.18475  -0.500  120.00 16.7130  0.0571  0.3391
   278.85   276.68   281.02  1.18475  -0.433  115.68 17.3897  0.0581  0.3526
   278.85   276.68   281.02  1.18475  -0.367  111.51 17.9870  0.0591  0.3646
   278.85   276.68   281.02  1.18475  -0.300  107.46 18.4477  0.0595  0.3737
   278.85   276.68   281.02  1.18475  -0.233  103.49 18.9532  0.0602  0.3838
   278.85   276.68   281.02  1.18475  -0.167   99.59 19.2047  0.0600  0.3888
   278.85   276.68   281.02  1.18475  -0.100   95.74 19.3190  0.0599  0.3910
   278.85   276.68   281.02  1.18475  -0.033   91.91 19.4018  0.0597  0.3926
   278.85   276.68   281.02  1.18475   0.033   88.09 19.3054  0.0590  0.3906
   278.85   276.68   281.02  1.18475   0.100   84.26 19.1832  0.0586  0.3881
   278.85   276.68   281.02  1.18475   0.167   80.41 18.9145  0.0579  0.3827
   278.85   276.68   281.02  1.18475   0.233   76.51 18.7185  0.0574  0.3787
   278.85   276.68   281.02  1.18475   0.300   72.54 18.2397  0.0564  0.3691
   278.85   276.68   281.02  1.18475   0.367   68.49 17.7488  0.0556  0.3593
   278.85   276.68   281.02  1.18475   0.433   64.32 17.1474  0.0546  0.3473
   278.85   276.68   281.02  1.18475   0.500   60.00 16.5034  0.0536  0.3344
   278.85   276.68   281.02  1.18475   0.567   55.48 15.5354  0.0523  0.3151
   278.85   276.68   281.02  1.18475   0.633   50.70 14.5736  0.0516  0.2960
   278.85   276.68   281.02  1.18475   0.700   45.57 13.4335  0.0507  0.2734
   278.85   276.68   281.02  1.18475   0.767   39.94 12.1299  0.0507  0.2478
   278.85   276.68   281.02  1.18475   0.833   33.56 10.8573  0.0522  0.2233
   278.85   276.68   281.02  1.18475   0.900   25.84  9.4205  0.0562  0.1966
   278.85   276.68   281.02  1.18475   0.967   14.84  7.7175  0.0691  0.1691
   283.19   281.02   285.36  1.18818  -0.967  165.16  9.7395  0.0521  0.2016
   283.19   281.02   285.36  1.18818  -0.900  154.16 11.3586  0.0535  0.2334
   283.19   281.02   285.36  1.18818  -0.833  146.44 12.7090  0.0547  0.2600
   283.19   281.02   285.36  1.18818  -0.767  140.06 14.0644  0.0568  0.2870
   283.19   281.02   285.36  1.18818  -0.700  134.43 15.1376  0.0582  0.3083
   283.19   281.02   285.36  1.18818  -0.633  129.30 16.2736  0.0601  0.3310
   283.19   281.02   285.36  1.18818  -0.567  124.52 17.3189  0.0616  0.3518
   283.19   281.02   285.36  1.18818  -0.500  120.00 18.1406  0.0628  0.3682
   283.19   281.02   285.36  1.18818  -0.433  115.68 18.7683  0.0637  0.3807
   283.19   281.02   285.36  1.18818  -0.367  111.51 19.5760  0.0650  0.3969
   283.19   281.02   285.36  1.18818  -0.300  107.46 20.0515  0.0654  0.4063
   283.19   281.02   285.36  1.18818  -0.233  103.49 20.6346  0.0663  0.4180
   283.19   281.02   285.36  1.18818  -0.167   99.59 20.8690  0.0661  0.4226
   283.19   281.02   285.36  1.18818  -0.100   95.74 21.0431  0.0661  0.4260
   283.19   281.02   285.36  1.18818  -0.033   91.91 21.0698  0.0657  0.4265
   283.19   281.02   285.36  1.18818   0.033   88.09 20.9046  0.0648  0.4231
   283.19   281.02   285.36  1.18818   0.100   84.26 20.7788  0.0643  0.4205
   283.19   281.02   285.36  1.18818   0.167   80.41 20.5059  0.0635  0.4150
   283.19   281.02   285.36  1.18818   0.233   76.51 20.2286  0.0630  0.4094
   283.19   281.02   285.36  1.18818   0.300   72.54 19.8489  0.0622  0.4018
   283.19   281.02   285.36  1.18818   0.367   68.49 19.3626  0.0614  0.3921
   283.19   281.02   285.36  1.18818   0.433   64.32 18.5970  0.0600  0.3767
   283.19   281.02   285.36  1.18818   0.500   60.00 17.8778  0.0590  0.3624
   283.19   281.02   285.36  1.18818   0.567   55.48 16.9585  0.0578  0.3441
   283.19   281.02   285.36  1.18818   0.633   50.70 16.0941  0.0575  0.3270
   283.19   281.02   285.36  1.18818   0.700   45.57 14.6821  0.0562  0.2990
   283.19   281.02   285.36  1.18818   0.767   39.94 13.2698  0.0561  0.2713
   283.19   281.02   285.36  1.18818   0.833   33.56 11.9314  0.0580  0.2456
   283.19   281.02   285.36  1.18818   0.900   25.84 10.3806  0.0626  0.2168
   283.19   281.02   285.36  1.18818   0.967   14.84  8.2605  0.0771  0.1823
   287.53   285.36   289.70  1.19160  -0.967  165.16 10.2418  0.0502  0.2109
   287.53   285.36   289.70  1.19160  -0.900  154.16 12.1068  0.0523  0.2477
   287.53   285.36   289.70  1.19160  -0.833  146.44 13.5885  0.0538  0.2770
   287.53   285.36   289.70  1.19160  -0.767  140.06 15.0087  0.0560  0.3054
   287.53   285.36   289.70  1.19160  -0.700  134.43 16.2082  0.0576  0.3292
   287.53   285.36   289.70  1.19160  -0.633  129.30 17.4971  0.0597  0.3550
   287.53   285.36   289.70  1.19160  -0.567  124.52 18.5889  0.0613  0.3768
   287.53   285.36   289.70  1.19160  -0.500  120.00 19.7073  0.0632  0.3992
   287.53   285.36   289.70  1.19160  -0.433  115.68 20.3161  0.0638  0.4113
   287.53   285.36   289.70  1.19160  -0.367  111.51 21.0871  0.0651  0.4267
   287.53   285.36   289.70  1.19160  -0.300  107.46 21.6688  0.0658  0.4383
   287.53   285.36   289.70  1.19160  -0.233  103.49 22.2721  0.0667  0.4504
   287.53   285.36   289.70  1.19160  -0.167   99.59 22.5560  0.0667  0.4560
   287.53   285.36   289.70  1.19160  -0.100   95.74 22.7893  0.0667  0.4606
   287.53   285.36   289.70  1.19160  -0.033   91.91 22.9137  0.0665  0.4631
   287.53   285.36   289.70  1.19160   0.033   88.09 22.6036  0.0653  0.4568
   287.53   285.36   289.70  1.19160   0.100   84.26 22.6307  0.0651  0.4573
   287.53   285.36   289.70  1.19160   0.167   80.41 22.3276  0.0643  0.4512
   287.53   285.36   289.70  1.19160   0.233   76.51 21.9963  0.0636  0.4445
   287.53   285.36   289.70  1.19160   0.300   72.54 21.5401  0.0628  0.4354
   287.53   285.36   289.70  1.19160   0.367   68.49 20.9913  0.0618  0.4244
   287.53   285.36   289.70  1.19160   0.433   64.32 20.2197  0.0604  0.4089
   287.53   285.36   289.70  1.19160   0.500   60.00 19.4022  0.0592  0.3925
   287.53   285.36   289.70  1.19160   0.567   55.48 18.3873  0.0578  0.3723
   287.53   285.36   289.70  1.19160   0.633   50.70 17.3952  0.0572  0.3526
   287.53   285.36   289.70  1.19160   0.700   45.57 16.0118  0.0559  0.3251
   287.53   285.36   289.70  1.19160   0.767   39.94 14.4577  0.0554  0.2944
   287.53   285.36   289.70  1.19160   0.833   33.56 12.8868  0.0567  0.2639
   287.53   285.36   289.70  1.19160   0.900   25.84 11.1877  0.0606  0.2318
   287.53   285.36   289.70  1.19160   0.967   14.84  9.0371  0.0744  0.1955
   291.87   289.70   294.04  1.19502  -0.967  165.16 10.7606  0.0512  0.2212
   291.87   289.70   294.04  1.19502  -0.900  154.16 12.6749  0.0533  0.2590
   291.87   289.70   294.04  1.19502  -0.833  146.44 14.4496  0.0555  0.2943
   291.87   289.70   294.04  1.19502  -0.767  140.06 15.8075  0.0573  0.3213
   291.87   289.70   294.04  1.19502  -0.700  134.43 17.1430  0.0592  0.3479
   291.87   289.70   294.04  1.19502  -0.633  129.30 18.6487  0.0618  0.3781
   291.87   289.70   294.04  1.19502  -0.567  124.52 19.8559  0.0636  0.4022
   291.87   289.70   294.04  1.19502  -0.500  120.00 20.9875  0.0654  0.4248
   291.87   289.70   294.04  1.19502  -0.433  115.68 21.8009  0.0666  0.4411
   291.87   289.70   294.04  1.19502  -0.367  111.51 22.5551  0.0677  0.4562
   291.87   289.70   294.04  1.19502  -0.300  107.46 23.1348  0.0684  0.4677
   291.87   289.70   294.04  1.19502  -0.233  103.49 23.7981  0.0694  0.4810
   291.87   289.70   294.04  1.19502  -0.167   99.59 24.0825  0.0694  0.4866
   291.87   289.70   294.04  1.19502  -0.100   95.74 24.5147  0.0699  0.4953
   291.87   289.70   294.04  1.19502  -0.033   91.91 24.5930  0.0697  0.4968
   291.87   289.70   294.04  1.19502   0.033   88.09 24.4093  0.0686  0.4930
   291.87   289.70   294.04  1.19502   0.100   84.26 24.3411  0.0682  0.4916
   291.87   289.70   294.04  1.19502   0.167   80.41 24.0572  0.0674  0.4858
   291.87   289.70   294.04  1.19502   0.233   76.51 23.6733  0.0666  0.4781
   291.87   289.70   294.04  1.19502   0.300   72.54 23.2631  0.0659  0.4699
   291.87   289.70   294.04  1.19502   0.367   68.49 22.5641  0.0646  0.4559
   291.87   289.70   294.04  1.19502   0.433   64.32 21.7890  0.0632  0.4403
   291.87   289.70   294.04  1.19502   0.500   60.00 20.9685  0.0620  0.4239
   291.87   289.70   294.04  1.19502   0.567   55.48 19.9141  0.0605  0.4029
   291.87   289.70   294.04  1.19502   0.633   50.70 18.7408  0.0595  0.3795
   291.87   289.70   294.04  1.19502   0.700   45.57 17.1250  0.0577  0.3473
   291.87   289.70   294.04  1.19502   0.767   39.94 15.5497  0.0573  0.3162
   291.87   289.70   294.04  1.19502   0.833   33.56 13.8905  0.0585  0.2839
   291.87   289.70   294.04  1.19502   0.900   25.84 12.0117  0.0620  0.2481
   291.87   289.70   294.04  1.19502   0.967   14.84  9.8085  0.0761  0.2104
   296.22   294.04   298.39  1.19843  -0.967  165.16 11.1060  0.0518  0.2281
   296.22   294.04   298.39  1.19843  -0.900  154.16 13.2137  0.0543  0.2698
   296.22   294.04   298.39  1.19843  -0.833  146.44 15.0106  0.0565  0.3055
   296.22   294.04   298.39  1.19843  -0.767  140.06 16.6298  0.0589  0.3378
   296.22   294.04   298.39  1.19843  -0.700  134.43 18.0402  0.0610  0.3659
   296.22   294.04   298.39  1.19843  -0.633  129.30 19.6186  0.0637  0.3975
   296.22   294.04   298.39  1.19843  -0.567  124.52 21.0291  0.0660  0.4257
   296.22   294.04   298.39  1.19843  -0.500  120.00 22.2544  0.0679  0.4502
   296.22   294.04   298.39  1.19843  -0.433  115.68 23.2437  0.0695  0.4700
   296.22   294.04   298.39  1.19843  -0.367  111.51 24.0437  0.0706  0.4860
   296.22   294.04   298.39  1.19843  -0.300  107.46 24.6518  0.0715  0.4982
   296.22   294.04   298.39  1.19843  -0.233  103.49 25.1950  0.0722  0.5090
   296.22   294.04   298.39  1.19843  -0.167   99.59 25.5925  0.0724  0.5169
   296.22   294.04   298.39  1.19843  -0.100   95.74 26.0041  0.0730  0.5252
   296.22   294.04   298.39  1.19843  -0.033   91.91 26.1743  0.0728  0.5285
   296.22   294.04   298.39  1.19843   0.033   88.09 25.9807  0.0717  0.5245
   296.22   294.04   298.39  1.19843   0.100   84.26 26.0244  0.0717  0.5254
   296.22   294.04   298.39  1.19843   0.167   80.41 25.7028  0.0707  0.5189
   296.22   294.04   298.39  1.19843   0.233   76.51 25.1943  0.0696  0.5087
   296.22   294.04   298.39  1.19843   0.300   72.54 24.7365  0.0688  0.4995
   296.22   294.04   298.39  1.19843   0.367   68.49 24.1781  0.0679  0.4883
   296.22   294.04   298.39  1.19843   0.433   64.32 23.3218  0.0662  0.4711
   296.22   294.04   298.39  1.19843   0.500   60.00 22.3959  0.0649  0.4526
   296.22   294.04   298.39  1.19843   0.567   55.48 21.3191  0.0633  0.4311
   296.22   294.04   298.39  1.19843   0.633   50.70 20.0681  0.0620  0.4061
   296.22   294.04   298.39  1.19843   0.700   45.57 18.4582  0.0604  0.3741
   296.22   294.04   298.39  1.19843   0.767   39.94 16.7434  0.0598  0.3402
   296.22   294.04   298.39  1.19843   0.833   33.56 14.9733  0.0608  0.3056
   296.22   294.04   298.39  1.19843   0.900   25.84 12.9255  0.0641  0.2663
   296.22   294.04   298.39  1.19843   0.967   14.84 10.5038  0.0784  0.2242
   300.56   298.39   302.74  1.20182  -0.967  165.16 11.3500  0.0530  0.2331
   300.56   298.39   302.74  1.20182  -0.900  154.16 13.6113  0.0556  0.2778
   300.56   298.39   302.74  1.20182  -0.833  146.44 15.6257  0.0582  0.3179
   300.56   298.39   302.74  1.20182  -0.767  140.06 17.2812  0.0605  0.3509
   300.56   298.39   302.74  1.20182  -0.700  134.43 18.7827  0.0626  0.3808
   300.56   298.39   302.74  1.20182  -0.633  129.30 20.5717  0.0656  0.4166
   300.56   298.39   302.74  1.20182  -0.567  124.52 22.0189  0.0678  0.4456
   300.56   298.39   302.74  1.20182  -0.500  120.00 23.3929  0.0700  0.4731
   300.56   298.39   302.74  1.20182  -0.433  115.68 24.4236  0.0715  0.4937
   300.56   298.39   302.74  1.20182  -0.367  111.51 25.4082  0.0730  0.5134
   300.56   298.39   302.74  1.20182  -0.300  107.46 26.0728  0.0738  0.5267
   300.56   298.39   302.74  1.20182  -0.233  103.49 26.6305  0.0745  0.5378
   300.56   298.39   302.74  1.20182  -0.167   99.59 26.9722  0.0746  0.5446
   300.56   298.39   302.74  1.20182  -0.100   95.74 27.3203  0.0749  0.5515
   300.56   298.39   302.74  1.20182  -0.033   91.91 27.6096  0.0751  0.5573
